ID,Split,Sample_ID,problem_id,Prompt,Target
15,eval,15,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [91, 53, 61, 40], create an equation that equals 59. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",59
16,eval,16,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [60, 4, 84, 72], create an equation that equals 76. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",76
17,eval,17,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [80, 6, 64, 35], create an equation that equals 61. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",61
18,eval,18,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [43, 81, 31, 58], create an equation that equals 11. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",11
19,eval,19,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [25, 76, 9, 19], create an equation that equals 61. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",61
20,eval,20,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [57, 41, 44], create an equation that equals 28. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",28
21,eval,21,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [81, 8, 82, 7], create an equation that equals 48. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",48
22,eval,22,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [37, 98, 96, 96], create an equation that equals 37. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",37
23,eval,23,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [14, 84, 34, 57], create an equation that equals 75. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",75
24,eval,24,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [19, 25, 80, 60], create an equation that equals 14. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",14
25,eval,25,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [4, 9, 2], create an equation that equals 10. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",10
26,eval,26,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [9, 28, 23], create an equation that equals 45. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",45
27,eval,27,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [83, 64, 64, 92], create an equation that equals 83. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",83
28,eval,28,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [88, 29, 36], create an equation that equals 95. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",95
29,eval,29,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [95, 21, 3], create an equation that equals 88. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",88
30,eval,30,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [41, 30, 9], create an equation that equals 80. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",80
31,eval,31,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [10, 67, 67], create an equation that equals 10. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",10
32,eval,32,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [64, 50, 45], create an equation that equals 69. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",69
33,eval,33,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [6, 71, 62, 84], create an equation that equals 55. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",55
34,eval,34,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [27, 38, 4], create an equation that equals 44. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",44
35,eval,35,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [53, 19, 7, 15], create an equation that equals 15. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",15
36,eval,36,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [39, 95, 12, 37], create an equation that equals 81. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",81
37,eval,37,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [26, 14, 52], create an equation that equals 16. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",16
38,eval,38,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [86, 21, 1], create an equation that equals 66. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",66
39,eval,39,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [95, 27, 54], create an equation that equals 97. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",97
40,eval,40,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [44, 37, 14], create an equation that equals 21. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",21
41,eval,41,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [68, 25, 94, 88], create an equation that equals 87. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",87
42,eval,42,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [98, 6, 82], create an equation that equals 30. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",30
43,eval,43,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [1, 38, 21], create an equation that equals 59. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",59
44,eval,44,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [82, 76, 53], create an equation that equals 47. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",47
45,eval,45,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [81, 63, 3], create an equation that equals 15. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",15
46,eval,46,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [86, 28, 37], create an equation that equals 77. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",77
47,eval,47,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [77, 1, 12], create an equation that equals 88. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",88
48,eval,48,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [4, 33, 45], create an equation that equals 82. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",82
49,eval,49,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [17, 80, 8], create an equation that equals 89. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",89
50,eval,50,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [33, 51, 1], create an equation that equals 18. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",18
51,eval,51,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [53, 20, 19, 17], create an equation that equals 37. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",37
52,eval,52,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [31, 98, 99], create an equation that equals 31. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",31
53,eval,53,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [84, 7, 65], create an equation that equals 77. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",77
54,eval,54,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [33, 4, 57, 67], create an equation that equals 92. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",92
55,eval,55,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [9, 64, 97, 69], create an equation that equals 83. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",83
56,eval,56,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [24, 36, 67, 12], create an equation that equals 29. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",29
57,eval,57,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [25, 18, 47, 45], create an equation that equals 45. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",45
58,eval,58,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [29, 56, 60, 81], create an equation that equals 13. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",13
59,eval,59,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [68, 3, 46, 65], create an equation that equals 37. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",37
60,eval,60,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [29, 11, 74], create an equation that equals 34. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",34
61,eval,61,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [12, 46, 43, 12], create an equation that equals 90. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",90
62,eval,62,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [74, 1, 91, 69], create an equation that equals 52. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",52
63,eval,63,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [9, 73, 38, 2], create an equation that equals 17. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",17
64,eval,64,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [77, 57, 84], create an equation that equals 64. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",64
65,eval,65,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [17, 20, 15, 26], create an equation that equals 32. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",32
66,eval,66,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [2, 88, 92, 30], create an equation that equals 27. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",27
67,eval,67,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [47, 46, 24, 1], create an equation that equals 68. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",68
68,eval,68,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [64, 72, 1, 10], create an equation that equals 79. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",79
69,eval,69,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [94, 96, 88, 6], create an equation that equals 76. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",76
70,eval,70,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [59, 39, 33, 5], create an equation that equals 65. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",65
71,eval,71,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [60, 53, 49, 33], create an equation that equals 26. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",26
72,eval,72,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [38, 33, 27], create an equation that equals 44. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",44
73,eval,73,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [94, 50, 92, 40], create an equation that equals 45. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",45
74,eval,74,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [98, 58, 47, 33], create an equation that equals 26. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",26
75,eval,75,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [59, 57, 3, 76], create an equation that equals 41. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",41
76,eval,76,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [75, 80, 93], create an equation that equals 62. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",62
77,eval,77,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [58, 28, 11, 7], create an equation that equals 73. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",73
78,eval,78,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [44, 7, 22], create an equation that equals 59. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",59
79,eval,79,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [42, 52, 3], create an equation that equals 66. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",66
80,eval,80,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [50, 21, 20], create an equation that equals 51. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",51
81,eval,81,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [98, 27, 17, 61], create an equation that equals 47. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",47
82,eval,82,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [44, 20, 54], create an equation that equals 78. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",78
83,eval,83,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [93, 7, 10, 23], create an equation that equals 24. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",24
84,eval,84,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [42, 10, 48], create an equation that equals 60. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",60
85,eval,85,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [23, 11, 60, 41], create an equation that equals 44. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",44
86,eval,86,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [31, 97, 15, 19], create an equation that equals 83. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",83
87,eval,87,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [57, 4, 33], create an equation that equals 75. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",75
88,eval,88,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [90, 22, 26], create an equation that equals 86. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",86
89,eval,89,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [45, 63, 58], create an equation that equals 50. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",50
90,eval,90,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [24, 5, 53], create an equation that equals 67. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",67
91,eval,91,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [29, 12, 4, 83], create an equation that equals 70. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",70
92,eval,92,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [12, 74, 42], create an equation that equals 20. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",20
93,eval,93,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [53, 66, 55, 12], create an equation that equals 30. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",30
94,eval,94,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [80, 34, 76, 54], create an equation that equals 24. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",24
95,eval,95,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [12, 48, 20], create an equation that equals 80. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",80
